Date,Close,High,Low,Open,Volume
2020-01-01,328.1394958496094,330.08290203033675,326.0974336489566,326.91624549818783,5713470
2020-01-02,331.9967041015625,333.1114538703477,326.6301419247203,328.50448582271093,4202570
2020-01-03,332.00653076171875,334.7983423501161,329.1062186345267,331.6612798796718,4878755
2020-01-06,331.38507080078125,333.21007159269595,328.3565087805728,329.55016527015755,2934495
2020-01-07,334.15716552734375,335.90325973996136,332.263072225962,333.04241567812556,4226925
2020-01-08,340.4805908203125,342.09843500560555,330.98059194176363,333.28899810108396,5628625
2020-01-09,338.23138427734375,343.1046968115464,336.6036652564588,342.90741486981,4135465
2020-01-10,340.8948974609375,342.1181476831457,338.2313357322593,338.3694601666827,1890280
2020-01-13,341.5953369140625,345.8570240489804,340.93439878721705,341.4868363670482,3299745
2020-01-14,339.45465087890625,344.03199515465934,338.8035572760984,341.72358880229905,3422905
2020-01-15,345.95562744140625,347.1788775955822,337.9748474374446,339.3559411769313,2649585
2020-01-16,344.6239013671875,348.76721334906813,342.9369948213261,346.8534009684994,2997135
2020-01-17,345.1368408203125,347.2282458985635,343.7557469804016,344.62387170994214,2080705
2020-01-20,348.26409912109375,352.8809119663478,345.73866149092447,350.77966211732297,4074275
2020-01-21,348.0865173339844,349.5070796865736,344.33779941803346,347.0408297835492,1707350
2020-01-22,349.9707336425781,353.5615778235945,348.4416406490925,348.8263900821957,2958945
2020-01-23,353.86737060546875,354.90321356354633,348.24433924031456,349.2308391400526,3754060
2020-01-24,357.1327209472656,358.8886897518199,352.0522519429869,352.1805017605226,3787295
2020-01-27,359.65814208984375,361.05898527918964,354.8538921026134,354.94267348632275,3201035
2020-01-28,346.12335205078125,360.56572552096287,343.84453961393854,358.0994756883982,4247175
2020-01-29,345.0579833984375,350.4048268711729,339.00088879701184,347.6426086909229,10925815
2020-01-30,361.5423583984375,363.0221083289904,349.2209836104888,349.2209836104888,15293175
2020-01-31,372.9463195800781,375.65919462824996,359.12547480646657,359.8751943479774,11118030
2020-02-03,385.8003845214844,389.44057172016295,367.0766348680336,370.13479071292306,8331335
2020-02-04,381.3611145019531,386.8559261185162,377.23755218415073,385.52414524494816,4788085
2020-02-05,383.28485107421875,387.29003874182854,380.0392575830206,382.1701012361555,2433855
2020-02-06,367.5699157714844,383.28485396300584,366.54394731470353,383.1566041427093,7176670
2020-02-07,375.2941589355469,377.2375649904314,364.68928475046806,368.90165869435043,5581105
2020-02-10,366.0013427734375,376.9712170016174,364.44265604999003,376.9712170016174,3536520
2020-02-11,360.1809997558594,369.54290520703745,359.0859992089552,367.9644991893964,6114670
2020-02-12,359.0860290527344,366.9583105276733,355.96868518784714,362.0258101285973,6407445
2020-02-13,362.0652160644531,364.1664658633711,357.38921573824626,359.7962781261007,2198280
2020-02-14,357.6260070800781,366.97803890966077,355.53463167522995,364.32435121985037,3642685
