Date,Close,High,Low,Open,Volume
2020-01-01,1357.2244873046875,1373.151941897887,1355.4338063068676,1368.910909819273,321092
2020-01-02,1407.1275634765625,1415.2796786845051,1359.015357941818,1359.015357941818,1503364
2020-01-03,1391.341552734375,1408.022902549643,1382.6709276807376,1407.080450807642,568262
2020-01-06,1352.9365234375,1385.2625462743617,1348.2242651482752,1377.9585459260632,408807
2020-01-07,1372.209716796875,1380.7389509585778,1353.3606822254894,1366.5550064254594,863805
2020-01-08,1378.4298095703125,1392.0011368246644,1352.4181661092712,1352.4181661092712,981496
2020-01-09,1400.6243896484375,1406.0905395940795,1386.2520035560174,1392.9433865309584,685751
2020-01-10,1424.23291015625,1437.2387891516387,1401.6612387972293,1408.9652392011146,1109054
2020-01-13,1438.322509765625,1442.61059545108,1427.295757191542,1431.442567175504,531138
2020-01-14,1426.777587890625,1445.7208432051652,1423.6203978457631,1439.1236815999266,850556
2020-01-15,1428.5211181640625,1445.6266389759917,1402.3680843332509,1424.892702245258,974275
2020-01-16,1418.201416015625,1441.6213186075843,1408.0228912654345,1437.4273393620635,650073
2020-01-17,1425.3167724609375,1434.9769021621096,1408.0699757777747,1417.918549796431,409435
2020-01-20,1411.36865234375,1430.4533001205143,1408.9653543833392,1430.4533001205143,223875
2020-01-21,1410.0018310546875,1422.5364834888794,1401.425544410675,1408.9179886938514,359320
2020-01-22,1436.6734619140625,1448.548330882291,1415.6567419995706,1421.1700616942433,1645875
2020-01-23,1459.2449951171875,1465.4180994675767,1437.2387720105585,1438.4168365777803,1100769
2020-01-24,1475.78515625,1480.3560240361346,1453.4489816874218,1462.4494415394377,780502
2020-01-27,1459.71630859375,1488.696698687553,1455.2868315731723,1465.5124096215854,535508
2020-01-28,1471.4967041015625,1485.8220366840847,1445.7206772265745,1465.4179376241952,696588
2020-01-29,1462.4022216796875,1483.4189401020774,1456.2762857771058,1474.230036248205,405658
2020-01-30,1443.3648681640625,1466.831939960135,1437.5687668401258,1463.3919680324832,415388
2020-01-31,1418.0128173828125,1462.6850513679444,1413.6775625334515,1447.6058240342543,514199
2020-02-03,1372.72802734375,1383.9902787934823,1348.789731892487,1351.4756961456271,772603
2020-02-04,1401.6611328125,1419.332100195411,1378.8066816639353,1379.5606889570836,944148
2020-02-05,1385.2154541015625,1410.3788666463686,1379.0895184963495,1410.3788666463686,1005046
2020-02-06,1403.9703369140625,1407.7401439434836,1376.1680100720805,1392.0954677804616,820849
2020-02-07,1416.22216796875,1426.4006926659843,1402.4623957264719,1405.1955287512271,1060729
2020-02-10,1367.8272705078125,1413.6775693494549,1362.7851768528744,1411.7926659236557,1635221
2020-02-11,1356.6591796875,1386.34640730831,1353.9732154356436,1376.921890603291,844758
2020-02-12,1365.4713134765625,1376.7336818936597,1349.7324139038635,1363.7278005968333,611220
2020-02-13,1356.80078125,1374.1419176905595,1354.3974830986774,1367.4975863630593,509514
2020-02-14,1357.507568359375,1374.0946966958727,1347.2819895446175,1365.1885733835898,809439
