Date,Close,High,Low,Open,Volume
2020-01-01,87.76375579833984,89.92306096111668,87.37988518244742,89.01135726557818,83742
2020-01-02,85.7484130859375,89.25128766848175,85.41252260747179,89.25128766848175,379118
2020-01-03,87.57182312011719,89.63516069088158,85.84437600927657,85.84437600927657,85097
2020-01-06,84.02096557617188,89.10732442727317,82.62940897473027,87.42786486550278,145949
2020-01-07,83.1092529296875,85.60444847945537,82.10158160555599,83.78104113430432,220910
2020-01-08,82.58142852783203,84.2129005963961,81.62173735294432,82.43747338722636,67647
2020-01-09,83.78105163574219,84.88469074976402,83.10926334692086,83.10926334692086,86291
2020-01-10,83.82902526855469,85.60445253292758,83.49313481127271,84.88468412938212,80918
2020-01-13,89.34725189208984,89.97105265486954,84.02096996803937,84.02096996803937,211648
2020-01-14,94.00173950195312,96.44895471449861,88.4355355632883,89.25127152684946,998988
2020-01-15,98.22439575195312,100.91153411993342,94.28966318030291,94.81749628461215,848535
2020-01-16,99.37602233886719,107.96525527415497,98.70423413515496,99.32803485222257,896671
2020-01-17,100.19175720214844,102.59098506943235,98.94415578241585,100.57563512528634,468742
2020-01-20,98.22439575195312,101.10346943684786,97.88850528642133,99.37602961902883,169817
2020-01-21,94.38562774658203,99.75989698461258,93.95376963674117,98.32036018932604,129903
2020-01-22,94.04972839355469,96.88081422767706,91.65050062841298,93.32996006401218,310593
2020-01-23,94.337646484375,97.12074506545379,92.61019942134575,97.12074506545379,259241
2020-01-24,97.26470184326172,98.75222613487644,92.85012377911808,95.44128709537159,281871
2020-01-27,97.12074279785156,99.32803540220104,94.67353472453803,96.92880749393531,338075
2020-01-28,94.91346740722656,99.376033246061,94.4816019456123,97.88850885916176,82063
2020-01-29,94.865478515625,99.0881214763253,93.09005116904169,95.96912491653782,142643
2020-01-30,95.68121337890625,99.23207534813554,94.2896640143105,98.4163392612393,666845
2020-01-31,95.44129180908203,97.88850742341262,94.14571008696832,97.79253976286033,298722
2020-02-03,94.48159790039062,96.92881344583765,91.45857640783754,91.45857640783754,195670
2020-02-04,93.95378112792969,96.92882273768389,91.65052050939417,93.28199281484734,223180
2020-02-05,92.99408721923828,95.92114125287294,92.13036359615167,95.92114125287294,156877
2020-02-06,91.50656127929688,95.44129402833842,90.45090234494866,93.13804083407443,105172
2020-02-07,92.22631072998047,93.56987969770448,90.40289622534515,92.56220114144601,260963
2020-02-10,92.99408721923828,95.63323825975304,90.01904569248524,92.51424157550832,127819
2020-02-11,91.31461334228516,95.87314625263814,90.30693471756747,94.91345511361645,129514
2020-02-12,87.37987518310547,92.51422096267412,86.61211939545367,91.17065199521439,153058
2020-02-13,85.36453247070312,88.43554881748297,84.59678387540546,87.4758575819636,88598
2020-02-14,86.1802749633789,87.33190150502972,84.40484033902803,85.36453156435803,157871
2020-02-17,84.20077514648438,90.2840911894664,82.55924916256018,88.35288068273984,195849
2020-02-18,82.51097869873047,85.4560781232171,81.64193973004812,84.20078815314437,124666
2020-02-19,86.5665054321289,87.72522869560323,82.51095927600305,83.04204506916878,208775
2020-02-20,84.15249633789062,87.38727234924505,82.60752946036138,86.56650938621232,266221
2020-02-24,84.53874206542969,86.66307065559808,82.60753157728266,83.18689325033009,222363
2020-02-25,85.31123352050781,85.84231942425286,82.80066101558944,83.62142411202639,304923
2020-02-26,83.6697006225586,85.93887160156264,83.18689797311161,84.7318649779452,169304
2020-02-27,82.17300415039062,85.74574794552788,80.82115534593284,85.74574794552788,120320
2020-02-28,78.93824005126953,81.97989848077039,77.73123332265685,79.17964139699207,88348
2020-03-02,78.93824005126953,86.03543814211523,73.5308513804816,78.21403601410192,169068
2020-03-03,78.64854431152344,81.97988682921122,76.42765666671495,81.11084063472818,102652
2020-03-04,75.94485473632812,81.78676210559432,74.15848648898199,78.40714371499979,134921
2020-03-05,77.77950286865234,78.40714036363453,75.31720662824344,76.57249635217408,123260
2020-03-06,75.8482894897461,76.57249337144201,73.38599334518682,73.38599334518682,129998
2020-03-09,73.3860092163086,76.95874619188774,69.81327224072946,72.46868704789851,220593
2020-03-11,75.07581329345703,76.7656225958821,70.48918804401754,70.48918804401754,142776
2020-03-12,69.66841888427734,74.68956313826823,68.55797139532264,72.4203923190028,353993
2020-03-13,67.59236145019531,70.87542047974421,58.90191497802734,58.90191497802734,140172
2020-03-16,64.50243377685547,68.17172931406415,63.19886079314023,67.59236763629262,142676
2020-03-17,63.536834716796875,71.88931506653064,60.01237373032236,71.88931506653064,190919
2020-03-18,52.57720947265625,65.27491699401833,50.83912066436429,63.729949982979235,199255
2020-03-19,45.17745590209961,51.60355784634696,42.49991280629859,51.60355784634696,331837
2020-03-20,43.13277816772461,48.48786358551448,41.57493662276972,48.48786358551448,223396
2020-03-23,38.848716735839844,41.38021047949882,38.848716735839844,38.848716735839844,58295
2020-03-24,35.927757263183594,41.47757022494484,35.00278719816095,40.84469870669895,306871
2020-03-25,35.148834228515625,38.84871464346461,34.710693818386765,38.84871464346461,145598
2020-03-26,33.9317741394043,36.90141601051057,33.44494809026399,35.538301587242515,240503
2020-03-27,35.34356689453125,35.58697989478861,34.126501893244445,34.36991489350181,366800
2020-03-30,34.12651062011719,37.096149239819056,33.93177942727688,36.90142176116733,1080739
2020-03-31,34.32123565673828,35.83039563072182,33.88309147998489,35.051474713264625,884172
2020-04-01,35.1975212097168,36.02512392225574,34.02913806940071,34.85674078193965,731020
2020-04-03,36.90140914916992,36.95009100219459,34.56464306211273,35.29488200004469,178328
2020-04-07,38.65398406982422,38.702665925635316,36.99877497293439,38.65398406982422,214362
2020-04-08,40.5526123046875,40.5526123046875,37.97243269967535,38.94608482017985,340590
2020-04-09,41.67230224609375,42.548590476863055,40.89338143773625,42.548590476863055,135771
2020-04-13,39.87104797363281,43.71697390723077,39.62763498687582,40.55260507938988,299216
2020-04-15,39.43291473388672,40.79602932147423,38.946088626060956,40.79602932147423,676867
2020-04-16,40.5039176940918,40.99074364577169,39.043439839052134,40.649966965270664,152227
2020-04-17,42.45122528076172,42.49991085161458,40.990747295677885,41.867035572403225,151262
2020-04-20,44.544578552246094,44.544578552246094,43.03541871025342,44.398529268039105,127911
2020-04-21,46.686622619628906,46.73530448563045,44.54458708786652,44.54458708786652,377907
2020-04-22,47.66026306152344,48.974691690868426,44.49589426610507,48.68259685259036,244070
2020-04-23,48.68260955810547,49.16943565368652,46.73530517578125,49.16943565368652,150923
2020-04-24,46.97871780395508,47.70895694080412,46.73530475833873,47.70895694080412,60233
2020-04-27,47.8549919128418,48.58523083085554,46.24846480753669,47.222116698221676,100305
2020-04-28,49.51020050048828,50.24043946783582,47.31948359844566,48.58523411319803,160122
2020-04-29,51.70092010498047,51.94433310681971,48.73128222537922,50.38649138072361,107935
2020-04-30,54.281097412109375,54.281097412109375,53.55085843347113,54.281097412109375,95862
2020-05-04,56.32577133178711,56.95864666934388,51.603560230345735,51.603560230345735,238303
2020-05-05,53.599544525146484,58.857267072531215,53.55086266556081,58.27307361493968,196150
2020-05-06,52.04169845581055,55.2547492088161,50.921997206432664,53.59954011963521,193682
2020-05-07,51.360137939453125,54.42714292293423,50.1430730593713,52.0416950151364,77258
2020-05-08,51.749603271484375,53.453494205165775,51.45750471150329,53.258763069907545,115964
2020-05-11,49.21811294555664,52.57721343567337,49.16943108336121,52.57721343567337,166374
2020-05-12,48.828651428222656,49.65625417886191,46.78397990999214,49.218110016799095,202449
2020-05-13,49.656246185302734,51.26277328285505,47.222116470336914,51.26277328285505,257888
2020-05-14,48.34182357788086,50.53254059112281,47.17344042798096,48.585236579352184,235042
2020-05-15,48.195777893066406,49.315479269186554,45.95637885501404,47.75763371483731,244630
2020-05-18,45.81033706665039,48.48788072182769,45.81033706665039,47.757641543142974,110695
2020-05-19,44.155120849609375,46.63793665348402,43.522249218851265,46.44320549240923,133356
2020-05-20,41.96440505981445,44.787997705163015,41.96440505981445,42.0130906373662,137914
2020-05-21,39.87104797363281,41.964397431230495,39.87104797363281,41.185476616445605,242729
2020-05-22,40.601295471191406,41.76967879613995,37.92375205385393,37.92375205385393,997801
2020-05-26,42.061771392822266,42.402548141579814,39.919736033550265,40.60129324525335,493846
2020-05-27,43.570926666259766,44.15511637611,40.406557690497884,42.159130534236176,982284
2020-05-28,45.71296310424805,45.71296310424805,43.81434092147972,43.81434092147972,3245527
2020-05-29,47.952362060546875,47.952362060546875,47.952362060546875,47.952362060546875,1701331
2020-06-01,50.337806701660156,50.337806701660156,50.337806701660156,50.337806701660156,28990
2020-06-02,52.820621490478516,52.820621490478516,51.603556479177165,52.820621490478516,867043
2020-06-03,55.449485778808594,55.449485778808594,55.449485778808594,55.449485778808594,175556
2020-06-04,53.69691467285156,56.47182166557079,52.72326257516931,56.42313980352428,1332734
2020-06-05,56.374446868896484,56.374446868896484,53.94031710278156,55.10869641916691,572169
2020-06-08,59.14936065673828,59.14936065673828,59.14936065673828,59.14936065673828,369731
2020-06-09,62.0703125,62.0703125,62.0703125,62.0703125,1481082
2020-06-10,60.51247024536133,65.13731701299625,60.3664209670242,65.03995330356311,1307515
2020-06-11,59.87959671020508,60.999297971761976,58.41911874166349,60.95061240146056,574821
2020-06-12,59.05199432373047,59.73354774127801,56.909959215786245,56.909959215786245,479790
2020-06-15,58.273067474365234,60.317738789194884,57.54282851496623,60.2690569347391,168541
2020-06-16,61.145347595214844,61.145347595214844,58.46780447531605,60.317744843830326,509580
2020-06-17,62.02163314819336,64.16366829121586,60.3664240052129,62.60582657675638,654504
2020-06-18,61.534812927246094,63.77421199491704,60.36642967457796,61.92427153534349,250606
2020-06-19,61.87558364868164,63.28737978676232,61.340075793323486,63.28737978676232,220112
2020-06-22,61.63216781616211,63.28737687732976,60.609834009442736,63.19001316780884,239431
2020-06-23,61.43744659423828,61.77822706091227,60.90193867710833,61.3400828690103,132295
2020-06-24,61.34008026123047,62.654509066867405,61.09666724432083,61.43744398231918,1428235
2020-06-25,61.34008026123047,64.40708575996715,59.49013984704202,61.242716540141764,1593120
2020-06-26,60.02565002441406,64.06630749444874,58.954630547034995,61.43744251747861,2445149
2020-06-29,60.51247024536133,62.11899373613257,58.662530052632384,59.87959499148368,2044031
2020-06-30,61.34008026123047,62.265050468324695,60.901936087955534,62.265050468324695,630837
2020-07-01,60.317745208740234,61.97295443571072,59.976964762906064,61.97295443571072,882223
2020-07-02,59.490135192871094,61.242711748859186,59.149358481533184,60.31774161412938,303452
2020-07-03,59.00331115722656,60.366425476236,58.80858372381468,59.49013716913169,158228
2020-07-06,59.39276885986328,61.92426244034642,59.14935587273269,59.19803772732132,309454
2020-07-07,60.171695709228516,61.242715188506125,59.44145667461606,60.22037756869845,525115
2020-07-08,59.53882598876953,60.90193666793188,59.4414585525657,60.804572945915965,231140
2020-07-09,59.928279876708984,60.17169287678838,58.46780187623263,58.71121487631202,563667
2020-07-10,61.534812927246094,61.92427153534349,60.02565292821924,60.36642967457796,645314
2020-07-13,63.0926513671875,63.77420478282953,60.512472130756784,61.58348782464073,496249
2020-07-14,64.21234130859375,66.20833072079098,62.65449971848536,63.725515347411466,698966
2020-07-15,67.23067474365234,67.37671660349868,62.800555095054186,64.74785912900936,1127081
2020-07-16,70.05426025390625,70.58977183920905,68.15564177578804,70.54108626659045,940222
2020-07-17,66.5978012084961,70.58977309801932,66.5978012084961,70.10294707665366,371255
2020-07-20,64.45577239990234,66.84122473698231,63.28739273612459,66.84122473698231,295568
2020-07-21,66.6951675415039,67.66881962240177,65.91624290543527,65.91624290543527,606385
2020-07-22,66.06229400634766,67.47409401920872,63.384750710797725,67.47409401920872,472598
2020-07-23,65.28335571289062,67.08461004484231,64.35838205222042,64.35838205222042,107249
2020-07-24,65.81887817382812,67.47409114300085,64.50444937044514,65.03996097807838,192080
2020-07-27,65.18599700927734,66.9872591127565,64.35839431297278,66.69516054776662,588786
2020-07-28,64.79653930664062,66.11096793445391,64.50444075451556,66.11096793445391,323912
2020-07-29,63.67683792114258,65.52677808001918,63.33606123017512,65.18599396067698,551712
2020-07-30,63.433433532714844,64.26103630245004,62.02163729535374,64.26103630245004,255362
2020-07-31,62.6058235168457,64.60180556243766,62.07031197162292,64.26102886473903,327169
2020-08-03,62.80055618286133,64.74786025054695,62.31373016593992,63.336067772825075,542933
2020-08-04,65.91624450683594,65.91624450683594,61.43744631157086,61.826908639066964,1470376
2020-08-05,69.177978515625,69.177978515625,69.177978515625,69.177978515625,1041975
2020-08-06,72.63443756103516,72.63443756103516,66.69516185924462,72.63443756103516,1688859
