Date,Close,High,Low,Open,Volume
2020-01-01,12056.1201171875,12342.522141845186,12001.069340396689,12084.195654947318,4037
2020-01-02,12056.0283203125,12216.59308057202,12037.723758441172,12037.723758441172,3435
2020-01-03,12155.4404296875,12179.250068942485,12065.29478613331,12083.645044363171,6850
2020-01-06,11726.091796875,12139.064956283557,11670.76593942994,12139.064956283557,9715
2020-01-07,11691.7763671875,11996.436369240935,11612.961644773093,11818.575942654146,17812
2020-01-08,11677.416015625,11790.086420148635,11537.724677089267,11652.413789187569,9286
2020-01-09,11663.4677734375,11788.158114555246,11606.536286506582,11744.163198994802,5614
2020-01-10,11500.7490234375,11734.072372608134,11469.828659783743,11673.745899975482,14224
2020-01-13,11548.4140625,11590.435973977485,11478.040644104021,11590.435973977485,4133
2020-01-14,11593.32421875,11697.370527250714,11480.470145893161,11559.743609132618,6074
2020-01-15,11718.5205078125,11790.040817890078,11468.911301449492,11592.775543505148,4661
2020-01-16,11573.5986328125,11853.348662807415,11526.714083973184,11810.225558298402,9186
2020-01-17,11525.29296875,11743.156593085723,11491.849443264266,11569.9294351699,5254
2020-01-20,11600.4833984375,11637.73406518748,11469.829198116422,11570.388257368604,7650
2020-01-21,11664.478515625,11698.288504782433,11542.311324718668,11616.262499921924,6644
2020-01-22,11654.431640625,11742.833643332864,11556.074086113127,11666.40500384676,3491
2020-01-23,11659.662109375,11698.28904263388,11608.418478198737,11634.063142007655,10901
2020-01-24,11558.138671875,11696.408036641162,11514.786190004266,11597.36234594852,6744
2020-01-27,11621.494140625,11683.88502144641,11523.962692895633,11523.962692895633,8959
2020-01-28,11609.794921875,11716.639475937574,11579.012543957102,11623.970675070723,6664
2020-01-29,11611.4931640625,11679.021755395617,11579.150834195449,11651.129004709632,7315
2020-01-30,11484.095703125,11597.54652957675,11423.035399927923,11597.54652957675,6268
2020-01-31,11467.80859375,11560.661066597722,11413.950414182467,11488.17755673572,6144
2020-02-03,11694.84765625,11791.645257719794,11181.315557212789,11303.757820927724,8753
2020-02-04,12050.935546875,12184.571663013267,11740.724784851922,11779.948462456878,13188
2020-02-05,11998.1328125,12134.567163354292,11915.419560095293,12056.119808436384,13338
2020-02-06,12022.5380859375,12110.251954891242,11928.768094644716,12019.41818388327,5686
2020-02-07,12939.8212890625,13252.555175435231,12047.493478938693,12084.561355279524,106911
2020-02-10,13555.4736328125,14124.193648111903,13138.784788941306,13210.350795473249,66287
2020-02-11,13268.0146484375,13894.813877718057,13028.681792366377,13662.31577521704,24841
2020-02-12,13527.1220703125,13743.700811274042,13291.963693115813,13397.156009553046,15322
2020-02-13,13573.77734375,13749.848429067806,13395.688446843053,13524.140253867574,11680
2020-02-14,13565.474609375,13660.850259357878,13510.928285508142,13570.016477661562,9285
2020-02-17,13442.4365234375,13634.242426282479,13341.739477254156,13560.841390340176,16890
2020-02-18,14177.958984375,14397.61192335786,13326.8744064984,13507.257077927472,21074
2020-02-19,14425.50390625,14854.532542082363,14376.187592220542,14376.187592220542,15038
2020-02-20,14246.8193359375,14665.663968785631,14129.78985041253,14496.703612268286,10598
2020-02-24,14628.734375,14937.01871130269,14129.698747206545,14495.786396565987,12236
2020-02-25,14866.140625,14908.666989160844,14653.2776339553,14680.206278944766,12934
2020-02-26,14897.7490234375,15138.046021210348,14634.331416346751,14864.627164654152,14286
2020-02-27,14850.037109375,15093.086625659136,14690.527856236162,14988.490159074023,11115
2020-02-28,14422.3388671875,14780.489651631065,14180.161169977644,14588.454390336106,21702
2020-03-02,14123.8271484375,14771.867269157932,13955.372127316003,14565.518245965914,15393
2020-03-03,14155.068359375,14478.3536737825,14038.864991289356,14136.12135944024,18862
2020-03-04,13755.626953125,14278.334173760424,13303.935581514339,14278.334173760424,15287
2020-03-05,13628.3232421875,14032.396272429003,13506.752785742134,13808.568826435969,14482
2020-03-06,14303.2470703125,14427.890843616824,13121.352429543032,13212.18620973496,16165
2020-03-09,13699.248046875,14567.720657647607,13469.181671710587,14403.990290417583,23279
2020-03-11,13452.802734375,14036.845357646727,13414.267194819764,13643.416028246433,18051
2020-03-12,12730.3525390625,13251.637812163786,11662.551286027418,12873.622525962064,51569
2020-03-13,13738.7919921875,14220.531944441274,11560.662139490292,11652.413426311645,45793
2020-03-16,13231.9580078125,13670.942234816102,13028.683203650246,13670.942234816102,17668
2020-03-17,13675.2099609375,13840.774458528504,12982.80844406652,13235.124509233892,26904
2020-03-18,13064.2822265625,14128.7808499567,12707.553397746626,13721.359434481945,39061
2020-03-19,12156.404296875,12680.029123001268,11470.242587287437,12386.424975435391,33398
2020-03-20,13521.203125,14019.36690376312,12202.920847530195,12203.058832860503,25956
2020-03-23,12176.3134765625,13028.68294530838,11928.584998024946,12386.423926877686,16933
2020-03-24,12699.75390625,13028.682257612976,12157.045064321966,12751.593381429939,11762
2020-03-25,13058.6396484375,13303.936350960195,12701.130407333929,12701.130407333929,9917
2020-03-26,13205.3515625,13578.229204486173,13028.684613370457,13120.435913464615,9283
2020-03-27,12979.2275390625,13571.849418519321,12748.840432012303,13394.76944706352,12873
2020-03-30,13955.78515625,15487.618736630044,13762.694374967456,15487.618736630044,77057
2020-03-31,14176.5830078125,14399.768017542036,13855.45349741029,14290.263212898353,24891
2020-04-01,14325.6796875,14678.372020185228,13948.031719643444,14244.709170511542,17590
2020-04-03,14506.3369140625,14680.205599127163,13955.370447670259,14473.765207889437,28825
2020-04-07,15322.1904296875,15505.051479045163,14589.373546854675,14863.709921328578,33512
2020-04-08,16039.1337890625,16744.609789501454,15368.34049173421,15413.710786110343,57991
