Date,Close,High,Low,Open,Volume
2020-01-01,441.1896667480469,446.3903248486562,439.9858093455424,442.6342956310522,1081955
2020-01-02,444.56048583984375,448.7499156518345,440.6118275183001,441.8638275122049,1320717
2020-01-03,443.3083801269531,454.4801812383735,440.3228376722938,443.98255194054803,2784762
2020-01-06,427.12860107421875,442.00829013976295,425.6839722092552,441.47857525464667,2195956
2020-01-07,435.7000427246094,438.1559293334585,430.0178419565842,430.0178419565842,1731056
2020-01-08,434.68890380859375,437.09661898490026,428.95852993256244,428.95852993256244,1147722
2020-01-09,440.1302185058594,447.35336213560544,437.48173250828586,439.16713268855995,1812128
2020-01-10,441.04522705078125,448.2201998167249,440.2265981067337,440.80445556082907,1686133
2020-01-13,443.5973205566406,446.72734937276067,439.7931199313994,443.0194632046862,1117209
2020-01-14,462.5700988769531,463.7739561292782,443.26024030607806,444.9456404593331,4783345
2020-01-15,467.8189697265625,470.2748269826036,459.39196821321735,466.03725495695977,4107121
2020-01-16,458.2844543457031,469.69702871049475,457.3213683974684,467.96345636904186,1947533
2020-01-17,468.0115966796875,471.8639402123412,458.3807378480532,459.77719474401096,2644076
2020-01-20,465.12237548828125,470.32303378680166,459.4401448193829,467.0966899471012,1733486
2020-01-21,474.9940185546875,477.1127900825792,454.5765839594119,463.2443578060956,3371672
2020-01-22,479.5686340332031,492.04057876122926,472.6825463587432,479.61677657162,8257195
2020-01-23,471.9602355957031,481.1577236154215,469.3599212889987,480.33909471864354,3759332
2020-01-24,482.6023864746094,485.3953299153565,472.8752122786509,473.2604407892623,2975692
2020-01-27,492.1368713378906,498.87847231512205,479.8093841645152,481.15769848175194,4841528
2020-01-28,485.4916076660156,496.85603891123054,482.9875784498802,493.485238264023,2725047
2020-01-29,488.6216125488281,492.28132702745063,484.672954680179,486.7435833823219,1730597
2020-01-30,462.52197265625,490.8366903513748,448.6535424985407,489.34391906226074,12708850
2020-01-31,463.6295471191406,469.0228340459279,459.4882894989741,462.90723269299184,3179653
2020-02-03,456.0212097167969,461.31818258573537,447.83497891934644,448.1720648892165,1428152
2020-02-04,476.534912109375,486.5991719547151,458.4289081651546,458.4289081651546,4880725
2020-02-05,489.2476806640625,492.04062414397373,476.82387732855943,477.2091058445728,3094847
2020-02-06,491.65533447265625,495.7003068652854,487.4177625415031,490.06624867235485,2923331
2020-02-07,526.3746337890625,533.1162356897457,494.7854252108536,505.6201425512372,18746442
2020-02-10,522.2333374023438,535.4276261941018,514.9620505006028,527.9637103529434,5993741
2020-02-11,527.91552734375,531.4307553947209,517.6104970869375,525.8448692724218,3555908
2020-02-12,524.7373046875,532.3938489926807,518.2364751649667,528.3007341081226,3869158
2020-02-13,507.8833923339844,527.1451128553393,505.71644877533197,525.8449702329904,4436899
2020-02-14,495.3631896972656,513.2766220029924,493.4852192916997,508.8463917677263,4638466
2020-02-17,477.0021057128906,501.5479939298708,475.64918831347677,497.730805686258,3731164
2020-02-18,483.5734558105469,486.4242703889589,466.0820836913864,473.5231739354997,4335390
2020-02-19,581.6121826171875,587.2655060459577,531.8922862800825,531.8922862800825,28738121
2020-02-20,579.5828247070312,596.7842706508403,570.4988852285528,591.469213483873,14551958
2020-02-24,487.05242919921875,521.6486018576867,472.94336483604275,521.6486018576867,17116979
2020-02-25,487.0041198730469,497.05437265481567,480.28780973115585,494.78341767072794,6182790
2020-02-26,492.8506774902344,502.5144162645527,487.05243422564337,490.3380995106336,7012760
2020-02-27,502.03118896484375,504.2538369076902,491.3527702742737,495.02497891672994,5672269
2020-02-28,488.501953125,496.3295572674239,480.1911325939331,496.0396569256259,4558189
2020-03-02,478.016845703125,501.9829362165482,473.5232129479179,495.26662578736307,2594821
2020-03-03,494.10693359375,498.06910173542224,481.4957667528258,481.88231039132893,3012316
2020-03-04,503.3841552734375,511.40504632377514,489.3717051459096,498.552286088562,5585674
2020-03-05,509.182373046875,516.3335036962266,503.8189513313924,509.0857002783043,2952730
2020-03-06,493.14056396484375,501.06484133310926,485.11967280466894,485.11967280466894,2163964
2020-03-09,455.45196533203125,488.98514837060213,449.94365230411233,486.08602693757484,3808223
2020-03-11,435.0131530761719,459.02754751274784,429.3115536474489,444.0487538570687,5215637
2020-03-12,361.9070129394531,425.01121461404875,358.5247044073087,425.01121461404875,6593812
2020-03-13,401.2384033203125,433.61192479441144,328.5670836177206,328.66372689353267,7720464
2020-03-16,391.2847900390625,426.1708940685781,386.06637682629696,386.5495637810232,6253940
2020-03-17,399.3056945800781,429.9397285411919,392.34779092475793,400.65861209878204,6542336
2020-03-18,351.4218444824219,420.3726245444917,339.43881464655794,410.708886049216,9643053
2020-03-19,334.3653564453125,350.7454052122385,329.9200307792645,347.8945905211344,6339469
2020-03-20,335.0418395996094,359.68437380491036,329.53349662775054,351.7600961070416,8509815
2020-03-23,284.7903747558594,327.93895964866726,279.13708204620764,318.3235284037065,3774086
2020-03-24,315.1828308105469,338.2308534358078,287.1096817719308,309.23963742702426,6817279
2020-03-25,322.4306335449219,330.4998612005825,305.37414075843293,305.37414075843293,2925743
2020-03-26,349.2475280761719,352.72648007934237,327.6007582106769,335.2351062648008,4438642
2020-03-27,379.0601806640625,393.36250328134395,365.6275887006954,374.9530913898183,6782847
2020-03-30,376.40264892578125,392.0095821293035,365.869178897767,374.95308801849325,4522295
2020-03-31,399.2573547363281,401.04515227728797,384.6167966418328,396.1166396883735,3736155
2020-04-01,379.1084289550781,402.15644992326764,371.52241823796584,401.04512595444254,3433906
2020-04-03,369.54132080078125,398.09768317123354,322.2856497231591,341.2265813622878,17168297
2020-04-07,430.7127990722656,440.03830001089784,380.21976982578616,386.54950619314417,10290834
2020-04-08,423.4167175292969,460.2838758413622,411.9651809392082,417.9567109036317,13186188
2020-04-09,444.7252502441406,459.94563813103645,431.00273000352655,439.70009451032416,10726701
2020-04-13,486.2793273925781,511.2600675279191,447.91427420261607,450.3302087991782,13848142
2020-04-15,497.3926696777344,519.4259833128677,480.046245973334,504.4471875150083,12644925
2020-04-16,526.3355102539062,530.5392126627688,493.8170085076045,501.06481195928166,9906360
2020-04-17,524.4511108398438,549.0453376182529,513.7243254973831,541.1693669877301,8110231
2020-04-20,522.7599487304688,534.8879288158255,509.0374281910317,525.9489706558501,7893425
2020-04-21,622.7312622070312,627.2731716028827,507.82940082497856,513.1444563997405,37163094
2020-04-22,620.6536254882812,661.0480419446019,610.0235127901558,628.1430230710515,31134204
2020-04-23,607.8974609375,642.1071189551973,602.7273844127718,623.6493429579144,14403382
2020-04-24,603.4521484375,632.491670160138,597.7022123667614,607.8974444513204,12438407
2020-04-27,612.48779296875,621.3301381358659,601.084592243643,608.8155837837542,7395437
2020-04-28,599.1033325195312,621.32992559418,595.4311245907074,617.4161242623709,5778214
2020-04-29,604.3218994140625,610.6033298123141,592.1939186724563,601.4711435733897,5935751
2020-04-30,604.8049926757812,619.4455786983444,588.5699253426445,611.762895527918,6391338
2020-05-04,631.33203125,658.6803997048103,582.723437864799,590.4544287485775,16904417
2020-05-05,610.3616333007812,645.9725411675503,606.4478314329591,641.6238593182429,6453242
2020-05-06,639.5946044921875,645.3445415544511,605.4816142922033,612.3912119441079,9906145
2020-05-07,626.7416381835938,649.3064989946356,624.2773970968703,635.8255743660364,6622302
2020-05-08,630.7039794921875,642.0588733584468,618.0927523098164,636.7921235558376,4931299
2020-05-11,642.1554565429688,650.8528216428734,625.4855067681513,629.1094088931115,6407213
2020-05-12,667.6677856445312,671.629895246396,636.8404330465827,641.623995895614,10920285
2020-05-13,653.172119140625,677.4280795662179,645.9726220476806,676.4617057009308,6084261
2020-05-14,643.2183837890625,658.9703240647209,633.3130522450912,652.3023211883516,6900132
2020-05-15,642.5902709960938,652.5922162468291,635.1974878227495,642.4452913327826,4186834
2020-05-18,647.2772216796875,659.5018750182085,632.5883267107829,642.638638790239,5621727
2020-05-19,640.1260375976562,656.9409065613705,633.6513212512361,651.2876433460171,4452674
2020-05-20,683.8060913085938,688.0581597088944,635.9705872277085,640.7058425379171,8783390
2020-05-21,699.9927978515625,702.988591847533,677.041421432275,682.0665766974735,8264221
2020-05-22,706.3226318359375,709.0284666710418,686.1737027783792,695.7891338552956,5085925
2020-05-26,690.9089965820312,710.0914939316314,685.3040400426814,700.6210419882086,3723219
2020-05-27,689.4111328125,698.1084975209027,679.4574349044378,695.5958901043632,3656735
2020-05-28,689.9425659179688,698.0600702084217,682.5497829733235,690.9572465814286,3148389
